educ,exper,exper_sq,ability,female,union,height,commute_km,birth_month,favorite_number,clothing_color,log_wage
19.120169,10.377169,107.68563,0.8953554,0.0,1.0,162.2826,2.2,9.0,70.0,white,6.3610144
13.80788,1.990171,3.9607804,-0.63157773,1.0,0.0,165.02039,5.3,4.0,12.0,white,3.6639466
16.298546,8.769688,76.907425,0.25316525,0.0,0.0,164.87466,2.3,1.0,91.0,blue,5.774623
12.593647,5.783767,33.45196,0.82034403,0.0,0.0,161.98473,20.9,1.0,41.0,white,4.2408566
13.930023,20.854713,434.91907,-0.033612564,0.0,1.0,166.52814,1.7,7.0,25.0,blue,4.478019
17.541601,9.120571,83.184814,0.4547409,1.0,1.0,177.70802,6.1,7.0,3.0,white,5.165599
12.746066,10.616024,112.69997,-0.51642966,0.0,1.0,159.46164,9.3,2.0,3.0,black,4.4904866
17.624897,12.757427,162.75195,-0.19646658,1.0,0.0,174.27814,11.8,9.0,84.0,black,4.2256985
15.4155035,10.218012,104.40777,-0.20585944,0.0,1.0,152.98097,4.8,9.0,28.0,black,5.412489
12.875067,18.475256,341.33508,-0.74657834,1.0,0.0,164.38663,20.3,5.0,23.0,white,4.9241548
15.264815,6.886753,47.42737,-0.17677416,1.0,0.0,166.70511,8.4,3.0,48.0,blue,3.7500644
15.945109,10.973038,120.407555,-1.5486183,0.0,0.0,186.7486,5.8,3.0,67.0,black,5.028942
15.24362,6.2876472,39.534508,-0.49115375,0.0,0.0,167.25198,0.7,12.0,42.0,black,4.198163
10.85955,3.3998876,11.559236,-0.28487548,0.0,1.0,147.98756,6.2,3.0,88.0,other,4.0877886
12.545726,6.9411545,48.179626,-0.25617975,1.0,1.0,150.01111,17.2,6.0,40.0,white,4.1712174
13.504963,9.814816,96.33062,-0.24149744,1.0,0.0,170.3403,9.5,4.0,6.0,gray,4.145573
13.851133,7.853489,61.677288,-0.0617642,1.0,0.0,176.13771,17.8,8.0,20.0,gray,4.4083023
15.241344,6.537895,42.744072,0.47944152,0.0,0.0,173.75456,6.8,11.0,11.0,blue,4.2435
14.355402,2.9684126,8.811474,0.8745171,1.0,1.0,171.6757,1.3,11.0,96.0,blue,5.2378826
11.329311,9.584472,91.8621,-0.64976525,1.0,0.0,181.62259,0.1,11.0,27.0,other,3.9719331
14.760396,2.4763982,6.1325483,-1.2032008,1.0,0.0,164.60408,3.6,5.0,21.0,black,4.1735024
15.221171,13.80028,190.44772,-1.0420444,1.0,0.0,178.94911,12.0,1.0,13.0,blue,3.9702003
15.119581,10.412199,108.41389,-0.4872029,0.0,0.0,153.67986,15.6,9.0,86.0,blue,4.1050677
16.161562,2.7122426,7.35626,-0.35192132,0.0,0.0,160.95052,3.5,1.0,35.0,blue,5.082989
15.667845,8.453955,71.46935,-0.76999605,1.0,1.0,151.92958,6.8,6.0,47.0,blue,4.064571
14.91836,6.2392178,38.927837,-1.2961167,1.0,0.0,167.25154,5.5,1.0,86.0,blue,4.0238023
13.859669,11.595873,134.46426,-0.45612082,1.0,0.0,169.53738,5.3,3.0,28.0,black,4.7357063
10.678078,16.702251,278.9652,0.18142661,0.0,0.0,171.14102,2.6,10.0,21.0,blue,4.306837
14.859237,0.62413764,0.3895478,0.5950295,0.0,0.0,170.61884,1.5,5.0,18.0,black,4.9997406
14.415376,10.57513,111.83338,-0.55742306,0.0,1.0,160.72447,2.2,10.0,31.0,black,4.7598457
14.543158,9.199336,84.627785,-0.4129978,0.0,0.0,168.0976,0.6,7.0,60.0,black,3.9068475
11.446503,13.3567,178.40143,-0.9266983,1.0,0.0,155.02553,2.2,10.0,37.0,white,3.9953876
11.837887,11.065983,122.45598,-0.03143917,1.0,0.0,183.6323,0.1,8.0,21.0,blue,4.108474
16.106306,6.2401533,38.939514,-0.8484286,0.0,0.0,166.96375,9.9,12.0,14.0,gray,5.883297
13.92089,8.404731,70.6395,0.5731278,0.0,0.0,165.11115,3.8,9.0,89.0,gray,4.192506
15.363002,6.0198708,36.238846,-1.7858665,0.0,0.0,185.8894,36.2,6.0,91.0,gray,4.0570135
14.056637,15.380035,236.54549,-0.35962966,0.0,0.0,157.57753,2.2,11.0,60.0,blue,4.3394117
14.059512,10.106558,102.14251,0.30110735,1.0,0.0,158.74413,4.2,9.0,23.0,blue,4.317212
15.876568,19.505953,380.4822,0.18383452,1.0,0.0,159.0378,4.4,8.0,95.0,blue,4.8259172
12.967911,9.696696,94.02592,2.6930337,0.0,0.0,169.32129,0.1,9.0,29.0,gray,4.6700706
14.192242,6.4579663,41.70533,0.34980002,1.0,0.0,174.31631,18.3,10.0,47.0,blue,4.496178
13.075449,2.431428,5.911842,-1.0040545,1.0,0.0,177.39676,0.3,4.0,30.0,white,3.4432056
13.131007,0.9843016,0.9688497,-0.095464244,1.0,1.0,195.71996,28.2,9.0,90.0,white,4.726616
13.381656,2.0793202,4.3235726,-1.7762463,0.0,1.0,147.50568,22.3,7.0,84.0,black,3.7093441
14.444267,11.335633,128.49658,-0.08059975,1.0,0.0,176.08736,7.7,5.0,38.0,black,5.3288183
13.042502,12.543625,157.34253,-0.83305603,0.0,0.0,164.4287,7.8,5.0,83.0,gray,4.4813237
16.511513,2.0940466,4.385031,0.91539025,0.0,0.0,164.13585,10.6,1.0,27.0,blue,5.462499
12.210786,14.475191,209.53116,-0.5495403,0.0,0.0,163.80228,4.9,2.0,89.0,black,4.41094
13.626257,7.584695,57.527596,-0.11676592,0.0,1.0,160.91231,10.4,10.0,87.0,white,4.371974
13.120538,10.733965,115.218,-0.63555783,0.0,0.0,186.84525,0.5,3.0,93.0,black,4.2062507
16.893955,18.061104,326.20346,1.7388513,0.0,0.0,178.42297,0.6,8.0,15.0,other,5.032885
14.393109,14.484197,209.79195,-0.32124278,0.0,1.0,170.23196,6.1,6.0,59.0,gray,5.032149
16.063688,8.657347,74.94965,1.8325571,1.0,1.0,183.51016,8.0,12.0,3.0,white,5.44823
11.028879,5.544039,30.736366,0.81415176,1.0,0.0,154.87471,21.9,10.0,10.0,black,3.8826373
14.534101,0.759077,0.5761979,0.48206672,0.0,0.0,156.69295,1.1,11.0,79.0,black,5.0106792
15.779262,6.4042335,41.014206,0.36873314,1.0,0.0,148.22032,17.3,5.0,80.0,blue,4.427745
14.164568,8.944348,80.001366,0.3937973,1.0,0.0,163.00586,2.4,1.0,17.0,black,3.4327974
16.13096,5.064102,25.64513,-1.9276726,1.0,1.0,171.61699,5.0,12.0,83.0,blue,6.03796
12.965423,9.343715,87.30501,-0.2788834,0.0,1.0,171.02858,3.8,11.0,11.0,blue,4.353106
16.818695,10.384259,107.83284,0.845158,1.0,0.0,171.49342,5.1,12.0,48.0,black,5.4336886
18.597795,8.87572,78.778404,-0.048897184,1.0,0.0,155.88943,1.6,9.0,5.0,black,4.1790867
13.2743225,6.749987,45.562325,-1.4051899,1.0,1.0,178.03154,7.0,3.0,69.0,white,4.1718946
13.1089945,10.843273,117.57658,-0.052404452,0.0,0.0,172.39627,16.2,3.0,64.0,black,4.0889945
16.906769,12.209703,149.07686,1.7041055,0.0,0.0,177.33054,5.8,2.0,14.0,black,4.1342297
17.159143,4.5480046,20.684345,1.2468917,1.0,0.0,151.07237,6.7,4.0,50.0,gray,4.696385
12.95428,17.054663,290.8615,-0.06200401,0.0,0.0,173.11491,18.9,12.0,26.0,other,4.6350265
13.159626,9.507059,90.38417,0.9514493,0.0,0.0,158.12234,12.2,2.0,72.0,blue,4.582402
13.436431,10.094248,101.89384,-0.36650702,0.0,0.0,166.02676,6.7,9.0,69.0,black,4.5491557
11.311099,13.541072,183.36063,-1.7038716,1.0,0.0,175.34364,3.0,12.0,7.0,gray,3.4650466
12.162696,11.16608,124.68135,-0.924466,1.0,0.0,170.91093,21.6,10.0,16.0,other,3.8731468
11.991718,14.765683,218.0254,1.5628887,0.0,0.0,161.4846,8.6,7.0,55.0,white,4.9424515
12.464405,11.435621,130.77344,-0.27399307,1.0,0.0,170.06273,2.5,8.0,78.0,gray,4.038937
13.930631,6.9378133,48.133255,-0.24338397,0.0,0.0,154.68465,3.1,3.0,56.0,blue,4.3114967
14.46843,11.807518,139.41748,-0.2998382,1.0,1.0,181.50267,16.3,6.0,4.0,blue,4.267511
17.101002,4.2813687,18.330118,1.9041365,1.0,0.0,167.94716,0.5,10.0,48.0,black,5.276959
12.003292,10.542799,111.15061,1.6259589,1.0,0.0,181.1855,48.4,6.0,17.0,gray,4.286902
15.968645,9.83385,96.704605,2.2187803,1.0,0.0,164.73468,1.4,1.0,36.0,gray,4.9614058
13.572022,8.959415,80.271126,-0.1590452,0.0,1.0,164.76424,15.9,6.0,70.0,other,5.0594835
13.9010725,9.357312,87.55929,0.2956245,1.0,0.0,162.35814,5.0,3.0,80.0,black,4.4389253
15.349639,0.59075475,0.3489912,-1.5166426,0.0,0.0,178.76173,6.8,11.0,93.0,black,3.6092713
11.754556,7.2563753,52.654984,1.4769344,1.0,0.0,162.90569,21.3,3.0,38.0,blue,4.8404737
14.764819,10.464225,109.5,-1.1677796,1.0,0.0,176.44595,5.3,3.0,62.0,gray,3.5465188
14.332905,10.799282,116.6245,0.21677557,1.0,0.0,166.17548,7.7,10.0,48.0,white,3.9197247
14.984902,4.8616242,23.63539,-1.0973026,0.0,0.0,150.24037,0.5,11.0,10.0,black,4.575649
14.578338,16.328539,266.6212,-0.58886683,1.0,0.0,164.29686,0.0,11.0,36.0,black,5.3281927
18.9106,5.6691256,32.138985,-0.83726245,0.0,0.0,158.20892,2.8,10.0,29.0,blue,4.646582
12.72452,14.847286,220.44191,-0.6078753,0.0,0.0,170.33902,11.4,11.0,78.0,blue,4.6335154
12.938006,12.135972,147.28181,-0.5391227,1.0,0.0,158.09592,1.3,8.0,4.0,white,3.490615
12.753719,6.7688637,45.817516,-0.5482688,0.0,0.0,179.25975,1.2,5.0,44.0,blue,3.6718123
12.889046,18.876554,356.3243,0.8333339,1.0,0.0,169.08925,5.3,4.0,56.0,white,5.184058
12.725225,4.031816,16.25554,-1.1048628,0.0,0.0,168.22404,10.4,9.0,42.0,gray,4.0411034
16.378033,14.595771,213.03653,0.22054143,0.0,0.0,176.55891,12.5,9.0,13.0,white,5.756165
16.84101,15.002912,225.08736,1.2179592,1.0,0.0,179.63907,2.0,1.0,46.0,blue,5.748883
12.858507,6.6468987,44.181263,-0.51319635,0.0,1.0,169.79901,0.8,2.0,82.0,white,3.4603343
12.335289,16.962326,287.72052,-0.7179189,0.0,1.0,162.288,28.2,8.0,33.0,black,4.1528554
14.942831,8.749767,76.558426,-0.23052463,1.0,0.0,152.2603,3.0,5.0,21.0,blue,4.469459
12.895554,11.443468,130.95296,1.1797252,0.0,0.0,163.1395,19.2,7.0,80.0,black,3.9363747
15.265863,11.301609,127.726364,0.19410764,1.0,0.0,163.82788,19.9,1.0,79.0,blue,4.061624
14.405846,9.328456,87.02009,-0.5312143,0.0,1.0,171.07057,14.8,12.0,57.0,blue,5.5642447
10.968512,14.054041,197.51607,0.48387665,1.0,0.0,166.54854,1.8,10.0,69.0,black,3.8411894
17.09501,13.967443,195.08948,-1.1022922,1.0,0.0,176.87933,17.2,12.0,70.0,other,4.986785
17.591755,1.2573402,1.5809044,0.6813595,1.0,0.0,163.87016,14.7,5.0,67.0,black,4.5688787
12.774423,16.521702,272.96664,0.4086073,0.0,0.0,169.4296,9.1,11.0,48.0,white,4.3966823
13.224597,1.68754,2.8477914,-0.30780846,1.0,1.0,181.83987,4.1,12.0,76.0,other,3.2230382
14.571731,15.162731,229.90842,-0.8385858,1.0,0.0,173.41826,3.0,3.0,33.0,black,4.4726195
14.668914,15.633526,244.40714,-0.8866809,1.0,0.0,169.39963,1.3,10.0,36.0,gray,5.099574
15.317088,4.545168,20.658552,0.53481734,0.0,1.0,163.98056,7.1,12.0,33.0,black,4.7075553
18.020409,7.9459286,63.13778,1.2289805,1.0,0.0,163.66768,8.8,12.0,31.0,black,5.158223
13.646106,4.4714766,19.994102,-0.63730776,1.0,0.0,161.49387,4.5,2.0,21.0,blue,3.075989
12.403405,8.925395,79.662674,0.4583867,0.0,0.0,164.58994,6.5,2.0,27.0,other,4.094881
11.241362,8.459828,71.568695,-2.087027,0.0,1.0,177.55666,4.5,9.0,91.0,black,4.1209097
12.53814,13.898303,193.16283,-0.58461773,1.0,0.0,167.78111,10.2,4.0,72.0,gray,4.44716
13.933746,16.551544,273.9536,-0.031058934,0.0,0.0,156.50227,23.2,4.0,62.0,blue,5.0794106
17.589115,16.978418,288.2667,-0.9096834,1.0,0.0,187.68169,1.8,7.0,96.0,white,3.8256097
12.964777,7.18916,51.68402,-0.9365064,1.0,0.0,173.19965,4.8,10.0,26.0,black,3.5617883
14.447576,8.953891,80.17216,-0.66777956,1.0,0.0,155.93057,1.5,10.0,66.0,gray,3.6736116
13.9671545,1.5828091,2.5052845,0.29219273,0.0,0.0,165.58151,9.8,2.0,12.0,gray,4.10607
16.376787,5.9706497,35.64866,-0.18732902,0.0,0.0,171.10886,13.1,3.0,22.0,gray,4.6766806
19.053865,14.824258,219.75862,-2.2382312,1.0,1.0,187.04591,26.9,3.0,17.0,other,5.5513945
12.938262,18.077913,326.81094,-2.1207001,0.0,0.0,158.91887,3.3,6.0,7.0,white,4.316046
13.021121,3.8282557,14.655541,-0.60686517,1.0,0.0,179.7604,30.0,3.0,68.0,black,4.425408
16.088322,7.0376787,49.528923,0.45768657,0.0,0.0,183.99486,0.7,11.0,37.0,blue,4.5506463
15.363783,9.867971,97.37686,-2.747505,0.0,0.0,163.71346,9.2,5.0,38.0,blue,3.4038541
17.693415,11.400805,129.97836,-0.49973017,0.0,1.0,167.22487,0.6,4.0,96.0,blue,6.1607704
15.167856,5.9519825,35.426094,-0.52624786,0.0,0.0,159.6369,22.4,3.0,11.0,blue,4.6820374
13.281416,12.120305,146.9018,1.3883377,1.0,0.0,167.9654,7.5,8.0,1.0,blue,4.2479773
15.18131,7.630803,58.229156,-0.3850218,0.0,0.0,169.6341,11.1,10.0,25.0,blue,4.7994723
16.217407,9.927738,98.55998,0.382989,0.0,0.0,176.5965,17.8,3.0,42.0,other,5.443093
15.6409645,12.731421,162.0891,0.14125714,0.0,0.0,180.90184,1.6,6.0,52.0,black,5.0428505
15.014548,10.032111,100.64326,-2.1305666,0.0,0.0,162.51904,0.4,7.0,24.0,other,3.856306
16.133348,7.8180704,61.122227,0.7682072,0.0,0.0,150.32675,21.1,7.0,53.0,blue,4.7993846
16.33859,9.451951,89.33938,0.21539651,1.0,0.0,169.78755,3.8,2.0,56.0,gray,4.8277264
16.764318,9.558186,91.35891,0.50826865,0.0,0.0,172.93538,1.4,3.0,63.0,white,5.223291
15.29742,8.149945,66.42161,3.9262378,0.0,0.0,172.49417,6.3,12.0,81.0,blue,6.3048773
13.665764,8.706019,75.79478,-2.084113,0.0,1.0,166.73326,9.1,10.0,8.0,blue,4.187448
14.293427,17.993237,323.75656,1.7246966,1.0,0.0,171.24753,0.3,10.0,59.0,blue,4.5491457
16.413017,12.804597,163.9577,-0.2874475,0.0,0.0,185.15445,3.2,4.0,45.0,blue,6.282936
12.366129,8.522598,72.63468,0.2873289,0.0,0.0,173.81734,0.3,7.0,27.0,other,4.452717
14.737347,13.484772,181.83907,-0.045512244,1.0,0.0,166.26631,5.5,2.0,52.0,white,4.943602
13.213323,8.330902,69.40393,-0.42423633,1.0,0.0,164.99802,22.5,3.0,18.0,black,4.2673135
14.057489,15.865623,251.718,-0.5698329,0.0,1.0,168.30148,40.5,7.0,91.0,black,5.109671
16.556904,11.848211,140.38011,0.32950872,0.0,0.0,186.3674,10.1,7.0,86.0,blue,5.0225534
14.382198,9.46349,89.55763,-1.5171736,1.0,1.0,168.16699,1.8,10.0,16.0,black,2.9043798
14.092873,12.2385845,149.78294,0.7505792,0.0,0.0,169.80206,23.6,3.0,66.0,gray,4.354497
11.280288,2.1456192,4.6036816,-0.4161944,1.0,0.0,165.17686,7.3,12.0,5.0,black,3.576688
15.492507,4.366163,19.063377,-1.1300694,1.0,1.0,180.98984,1.7,1.0,82.0,blue,2.9747787
15.290968,4.030375,16.243923,-0.45001286,0.0,0.0,189.59837,25.5,12.0,3.0,black,4.44253
18.32651,10.714715,114.805115,1.2571492,0.0,1.0,174.50613,14.2,3.0,91.0,blue,6.2719564
13.384443,18.662575,348.2917,-0.53533506,0.0,0.0,170.82773,13.2,5.0,81.0,gray,5.0619345
14.438301,21.1565,447.59747,0.35845363,1.0,1.0,170.36783,12.4,7.0,80.0,blue,5.4262285
14.498767,13.190255,173.98283,-0.73095626,0.0,0.0,146.15694,2.2,4.0,70.0,other,5.0887046
17.154907,12.504222,156.35556,0.7579219,0.0,0.0,177.4515,2.4,11.0,7.0,white,6.15942
13.809409,0.99471134,0.98945063,0.6855077,1.0,0.0,171.34166,11.7,11.0,50.0,blue,4.54954
14.5580435,7.286631,53.094994,1.8486089,1.0,0.0,174.28342,2.5,1.0,14.0,black,4.828377
15.215793,6.0610814,36.73671,-0.17556395,0.0,0.0,162.88538,5.8,6.0,38.0,white,4.498096
14.373219,6.895762,47.551533,0.6686548,1.0,0.0,166.15543,15.2,2.0,79.0,other,4.44666
13.107133,9.159281,83.892426,0.09806754,0.0,0.0,165.88976,15.3,12.0,47.0,white,4.3185024
14.38818,7.6395473,58.362682,1.2958717,0.0,0.0,180.21623,6.0,3.0,33.0,black,5.4409957
16.147263,0.10350095,0.010712446,-0.7188324,0.0,0.0,166.2124,15.7,4.0,43.0,other,4.5346313
11.946969,13.739552,188.77528,0.7450053,0.0,0.0,190.8266,18.2,6.0,91.0,black,4.4233565
14.26594,4.636285,21.495136,-0.19469729,0.0,0.0,174.30862,10.6,6.0,29.0,gray,5.009943
12.599758,11.196235,125.355675,-0.064188175,0.0,0.0,157.24318,2.6,7.0,57.0,other,4.2743955
16.390093,20.370413,414.9537,0.091752484,1.0,0.0,168.71454,3.2,5.0,5.0,black,4.5158377
10.953627,5.403077,29.193243,0.2522404,1.0,0.0,163.48325,3.8,7.0,93.0,other,3.6957245
12.882156,2.6514375,7.030121,-0.11622904,1.0,0.0,148.05618,1.2,2.0,96.0,blue,3.343256
14.754424,8.569979,73.444534,0.21471319,0.0,1.0,185.9947,3.2,1.0,60.0,other,5.525699
17.131048,15.504798,240.39876,1.5781181,0.0,1.0,177.03142,2.4,12.0,70.0,black,5.5813594
13.8685,19.791737,391.71283,0.9854497,0.0,0.0,175.33208,6.1,10.0,2.0,other,5.064744
12.889601,3.852252,14.839846,0.8691546,1.0,0.0,171.65404,23.9,8.0,70.0,black,4.5368776
17.762314,12.483496,155.83766,-0.45553952,1.0,0.0,156.17982,1.1,1.0,43.0,gray,4.487533
11.103972,7.6734476,58.881798,-0.8892408,0.0,0.0,165.16383,12.7,12.0,4.0,blue,4.0503826
9.602388,9.470258,89.68578,0.95530057,0.0,0.0,178.4178,11.6,2.0,56.0,blue,3.6710052
14.880029,23.221716,539.2481,0.8760468,0.0,0.0,159.4878,1.0,11.0,93.0,black,5.4272623
12.995892,2.4851484,6.175963,1.4726707,0.0,0.0,144.68231,25.6,12.0,59.0,gray,4.7441077
11.957535,11.268699,126.983574,-0.6039806,0.0,0.0,167.72894,8.4,10.0,89.0,black,4.1706977
15.416713,12.338466,152.23773,-0.22954865,1.0,0.0,168.58243,4.5,6.0,9.0,gray,4.5599523
14.487601,15.428931,238.05193,-1.6394842,1.0,1.0,171.35564,14.1,1.0,3.0,black,4.722946
12.871842,10.489916,110.03834,-0.3924711,0.0,0.0,177.28519,3.0,10.0,90.0,other,4.211761
11.439391,11.540253,133.17743,0.9965705,0.0,1.0,176.37605,11.8,3.0,48.0,black,5.319066
15.744915,8.041758,64.66987,-0.46649536,1.0,1.0,172.58769,0.4,7.0,43.0,black,5.398519
15.300403,11.345634,128.72342,0.6404798,0.0,0.0,181.9553,18.3,12.0,91.0,black,4.544302
13.801648,8.284039,68.6253,-0.1905031,0.0,0.0,154.8103,5.9,8.0,96.0,blue,5.3345685
17.693274,13.10786,171.81598,0.32405704,0.0,0.0,175.04582,10.1,4.0,1.0,black,5.197917
11.859831,8.151948,66.454254,-1.1476914,0.0,1.0,176.26538,2.5,12.0,57.0,blue,5.261886
10.94895,11.885502,141.26515,0.08520945,0.0,1.0,157.60437,11.3,3.0,53.0,white,4.4405513
12.616184,9.853686,97.09513,-2.991136,1.0,0.0,154.9713,14.8,1.0,16.0,gray,3.6924589
13.908828,15.630251,244.30475,-0.18689616,0.0,0.0,162.54057,6.4,12.0,51.0,gray,5.084116
14.486679,9.7430315,94.92667,-1.6304733,0.0,0.0,163.38458,9.6,9.0,75.0,black,4.061383
13.517528,1.1348376,1.2878565,1.2059945,1.0,0.0,177.5342,6.1,10.0,90.0,gray,4.132243
14.704111,16.309607,266.00327,0.77740735,0.0,0.0,163.85461,22.5,6.0,55.0,black,5.832492
11.496922,5.4713383,29.935543,0.466671,1.0,1.0,161.43651,6.9,6.0,1.0,white,4.02846
16.88753,6.7311683,45.308628,1.5210062,1.0,0.0,163.88367,18.4,9.0,90.0,black,4.7631693
13.835697,7.0216937,49.304184,-0.9489165,0.0,0.0,181.18633,16.2,1.0,28.0,blue,3.6333895
16.234592,16.87219,284.6708,1.7473632,1.0,0.0,170.13043,5.3,6.0,53.0,blue,6.083467
14.685451,0.6783711,0.46018732,0.93219155,0.0,0.0,168.20749,2.6,12.0,58.0,white,4.2357197
14.9135065,25.688744,659.91156,-0.2365553,1.0,0.0,168.89995,5.2,5.0,73.0,black,5.35929
15.139535,15.280284,233.48708,1.1356201,0.0,0.0,182.92061,17.5,11.0,60.0,gray,4.937488
14.895417,11.116195,123.569786,-1.1062936,1.0,1.0,162.50829,2.6,6.0,59.0,black,5.1354337
15.285445,9.72553,94.58593,-0.82451415,1.0,1.0,183.15509,7.4,11.0,22.0,gray,5.028956
16.658304,11.427771,130.59395,-0.6085897,0.0,0.0,172.10497,16.4,8.0,8.0,other,4.787455
14.393043,12.605612,158.90144,-0.5289777,0.0,1.0,168.39581,4.4,5.0,49.0,blue,4.607009
15.418008,13.226078,174.92914,-1.0565577,1.0,0.0,195.009,10.3,2.0,42.0,blue,4.040682
13.820529,12.778023,163.27786,1.223083,1.0,0.0,159.4436,2.8,12.0,27.0,other,4.349353
16.880234,10.447904,109.15869,-0.2588544,0.0,0.0,166.46315,1.2,12.0,39.0,blue,5.5176287
12.647216,9.013308,81.239716,0.35250497,1.0,0.0,157.67569,15.8,2.0,83.0,blue,4.224882
17.601881,9.243633,85.444756,-0.57035136,0.0,1.0,179.52461,1.0,10.0,25.0,gray,4.759306
13.919684,9.025458,81.4589,-1.8206033,0.0,0.0,186.89189,3.2,5.0,38.0,gray,3.966804
11.13845,15.668851,245.5129,0.27005735,0.0,0.0,186.69923,19.3,3.0,85.0,black,4.3673897
14.256208,12.967784,168.16342,-1.9122549,0.0,0.0,182.23949,4.3,10.0,24.0,white,3.2007773
12.637897,4.7019434,22.108273,-0.06863405,1.0,0.0,168.02379,36.1,3.0,24.0,blue,3.7402782
15.681287,13.279504,176.34521,-1.368315,0.0,0.0,166.3476,39.0,8.0,60.0,black,4.9921355
12.694752,10.973681,120.421684,1.987276,1.0,0.0,153.2883,3.1,7.0,83.0,white,4.570217
13.107634,9.906456,98.13787,0.9113627,0.0,0.0,190.35873,0.4,1.0,50.0,blue,4.817439
10.220919,8.057407,64.921814,0.105753794,0.0,0.0,174.68977,12.2,12.0,66.0,black,4.220355
13.095387,15.6205635,244.002,1.2637067,0.0,1.0,165.08043,6.0,12.0,14.0,gray,5.1521654
9.152242,14.737633,217.19781,-0.846316,0.0,0.0,183.28056,1.1,5.0,53.0,white,4.1936946
10.832194,6.1356115,37.64573,0.5434794,0.0,0.0,160.27235,12.3,9.0,32.0,white,4.819932
15.520829,12.035261,144.8475,0.19981043,0.0,0.0,174.06622,0.3,4.0,96.0,other,4.1934156
15.5716,5.1417165,26.437248,0.2640201,1.0,0.0,168.27371,20.4,1.0,92.0,white,4.211386
14.850915,3.1019092,9.6218405,1.2723535,0.0,0.0,176.38676,1.5,8.0,48.0,black,5.8870273
12.066048,6.866414,47.147644,0.7324921,0.0,0.0,169.36426,1.4,5.0,39.0,blue,4.44315
13.904577,14.311967,204.8324,0.28872368,0.0,1.0,155.49072,1.9,2.0,40.0,white,5.1443267
13.992795,14.765625,218.02368,-1.6548874,1.0,0.0,170.75577,32.3,12.0,42.0,blue,3.9240894
11.68327,12.565427,157.88995,-0.9600463,1.0,1.0,180.48865,11.8,1.0,77.0,gray,4.7957325
17.006796,13.625479,185.65367,-0.12270893,0.0,1.0,169.70784,16.2,12.0,76.0,gray,5.0327206
15.7547245,12.580892,158.27884,0.093372375,0.0,0.0,177.75114,5.1,12.0,8.0,blue,5.4462132
13.558072,6.792592,46.139305,-1.1302037,0.0,0.0,159.54471,4.1,12.0,79.0,other,3.974201
14.053772,12.159613,147.85619,2.4116766,1.0,0.0,169.7374,2.7,3.0,26.0,blue,4.6177835
14.416765,14.002048,196.05734,1.516394,0.0,1.0,163.7549,6.6,9.0,12.0,blue,5.420127
9.916531,13.771457,189.65302,0.6021183,0.0,1.0,177.4698,8.0,1.0,43.0,other,4.6014533
13.505645,15.944567,254.2292,0.07203686,0.0,0.0,170.31491,10.0,4.0,51.0,blue,4.497429
12.636031,13.541519,183.37274,-0.21220897,0.0,0.0,176.90074,3.0,8.0,91.0,black,5.027857
11.99676,11.757241,138.23273,-0.9519185,0.0,0.0,180.8771,29.7,8.0,82.0,blue,3.7576945
13.437799,15.350751,235.64555,0.07748052,1.0,1.0,176.91618,1.9,10.0,63.0,white,4.840476
17.595373,9.8673935,97.365456,0.25775254,0.0,1.0,172.73119,33.7,12.0,49.0,white,5.8171387
15.281686,5.5906267,31.255108,-1.2417606,1.0,0.0,160.01788,0.1,11.0,27.0,white,4.050857
12.857642,9.184665,84.35806,0.33417642,0.0,0.0,169.97214,6.6,11.0,9.0,gray,4.8650274
15.145165,6.275487,39.381737,-0.15525904,0.0,0.0,164.6691,4.1,8.0,39.0,black,4.3533263
